feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,id,label
-268.0820007324219,98.41364288330078,-19.5319766998291,23.287195205688477,-10.509892463684082,10.285746574401855,-5.273654937744141,-1.461690068244934,-0.6305853128433228,-4.1504082679748535,-4.679304599761963,-4.431639194488525,-3.4734175205230713,0.4688199460506439,0.4761451780796051,0.4445718824863434,0.3913777768611908,0.3427978456020355,0.345218688249588,0.36788126826286316,0.430029958486557,0.4235706031322479,0.4235633909702301,0.41523823142051697,0.4271053969860077,18.323118399183244,14.97729555608452,17.513366433390726,17.22529616913961,18.113340184458192,22.905648328656397,18.99518133400192,audio_950,2.0
-315.705078125,81.46619415283203,-21.358549118041992,14.130620002746582,-9.581624984741211,-3.656330108642578,-6.71623420715332,-13.873034477233887,-12.520109176635742,-12.052391052246094,-7.251025676727295,-2.597348928451538,-9.698596954345703,0.34060677886009216,0.40444374084472656,0.3695452809333801,0.34626850485801697,0.2821407914161682,0.2390434443950653,0.29085224866867065,0.3561578392982483,0.3653399348258972,0.311603844165802,0.32279032468795776,0.29865649342536926,24.108855257901332,16.31557911661322,20.67513301291086,19.420010308280656,19.239796583686523,25.075443120088586,22.587258020354366,audio_77,2.5
-300.3602600097656,111.82601165771484,-0.18150411546230316,13.37765884399414,-8.064982414245605,4.867363929748535,-3.887608766555786,-3.2383015155792236,-11.85705280303955,-6.254581928253174,-9.74717903137207,-11.686249732971191,-2.6919105052948,0.2719370126724243,0.2599806487560272,0.27355512976646423,0.2391413152217865,0.2153400182723999,0.24478626251220703,0.3171146512031555,0.331623911857605,0.3956683576107025,0.5309966206550598,0.4986627995967865,0.35032179951667786,16.51436824918696,17.541208532559878,19.64074540333147,18.064939181043115,19.763147225978443,23.00586339065275,17.513300466791407,audio_916,2.0
-330.6038818359375,80.43314361572266,-8.584592819213867,4.5224456787109375,-9.695792198181152,-3.896977424621582,-11.934242248535156,-12.606225967407227,-4.863218784332275,-8.141373634338379,-7.895649433135986,-4.149752616882324,-1.2894598245620728,0.4653499126434326,0.3883186876773834,0.36480283737182617,0.3627338409423828,0.3359343409538269,0.2853097915649414,0.22805681824684143,0.24580615758895874,0.3372742235660553,0.41952839493751526,0.46469971537590027,0.4906679689884186,15.629378493535627,16.53264130581684,19.871057885532153,17.804497009068847,19.113233946854972,22.89186710547097,18.229731714548965,audio_1028,2.0
-333.9227294921875,76.19979095458984,9.958868026733398,23.066926956176758,-16.061918258666992,-6.826863765716553,-1.3498693704605103,5.557744026184082,-10.933574676513672,-9.09952163696289,-2.696552276611328,-13.554960250854492,-0.803091824054718,0.38151466846466064,0.3004719614982605,0.2358003854751587,0.1808830201625824,0.24247083067893982,0.27394142746925354,0.22892744839191437,0.2596738636493683,0.2663496434688568,0.29556241631507874,0.36268094182014465,0.537842333316803,18.20090523915802,21.658238781081028,20.897590593884612,21.555465490101827,21.730231302877772,25.28000206537438,18.324503514748248,audio_727,2.0
-366.8351135253906,134.63916015625,29.880502700805664,4.2284770011901855,8.613494873046875,1.0328696966171265,7.44741153717041,15.487852096557617,3.7663607597351074,-0.9598342776298523,8.056941032409668,9.019346237182617,0.16043861210346222,0.36057525873184204,0.44194501638412476,0.4296581447124481,0.36423301696777344,0.3607436716556549,0.4395986497402191,0.5361913442611694,0.48599785566329956,0.3940024971961975,0.335503488779068,0.3232225477695465,0.2995550334453583,23.783666474215636,17.185065078303364,21.674427811120857,27.434561607022054,27.900406856138474,22.67833441173669,13.6117885791435,audio_146,2.0
-350.8272399902344,91.99998474121094,-11.758450508117676,8.386131286621094,-3.572282314300537,-12.875720977783203,-9.077744483947754,-0.8970643281936646,0.6983066201210022,-2.5783450603485107,-10.771973609924316,1.1364423036575317,5.742508888244629,0.5203481912612915,0.43360456824302673,0.39446350932121277,0.34241560101509094,0.30562642216682434,0.30342671275138855,0.42587628960609436,0.41745176911354065,0.5511216521263123,0.5032839179039001,0.5130795836448669,0.5532010197639465,18.89512213158222,13.59194696669545,16.901179335404333,17.367595473328944,18.99918746801131,20.65237851520504,19.569670884271645,audio_642,2.0
-373.940673828125,96.61035919189453,14.920890808105469,21.09368324279785,8.8784818649292,-1.1689045429229736,-4.9256439208984375,-9.15933895111084,-4.342548847198486,-6.539152145385742,-4.52370023727417,0.46133777499198914,-3.76332426071167,0.47357556223869324,0.4989473223686218,0.4897553026676178,0.48064300417900085,0.38422057032585144,0.3026491701602936,0.26897406578063965,0.26857826113700867,0.2718394994735718,0.3594319820404053,0.38912197947502136,0.3875439167022705,20.683921695136746,16.15196434728606,19.025807918166805,16.94855860978416,18.373650569686433,19.13185608668597,15.872767921102785,audio_1313,2.0
-340.009521484375,85.6982192993164,3.5598082542419434,35.789154052734375,-12.230847358703613,-20.6562442779541,-14.386811256408691,-11.681720733642578,-1.6323460340499878,-1.8586740493774414,-7.41303825378418,-4.440197467803955,-4.5474066734313965,0.2541831135749817,0.29855766892433167,0.4423414170742035,0.49699175357818604,0.3618718087673187,0.2326594889163971,0.20375724136829376,0.187283456325531,0.18531280755996704,0.24262893199920654,0.29168495535850525,0.2644249498844147,25.688427613167622,18.06147212223043,20.747447813246563,19.526327911088096,19.683031601452406,24.22008832140026,17.615042098562107,audio_1208,2.0
-340.0212097167969,77.17041015625,-1.5850439071655273,17.165382385253906,-4.605526924133301,-1.0814476013183594,-10.147577285766602,-3.193655014038086,-0.7794833183288574,-5.642929553985596,6.645692825317383,-0.4859411120414734,-3.1933951377868652,0.37163737416267395,0.42250505089759827,0.4107971489429474,0.33775627613067627,0.32081139087677,0.3619037866592407,0.42172855138778687,0.45366495847702026,0.4618909955024719,0.4259783923625946,0.38727349042892456,0.3467797338962555,16.35818159955569,15.909330142871255,19.289063840630547,17.621383803731852,19.533506844627276,22.235390891753788,17.40114361195899,audio_640,2.0
-361.9237365722656,124.07315826416016,21.18993377685547,20.289289474487305,11.77357292175293,0.6808122396469116,-5.456945419311523,-1.3163199424743652,-12.603679656982422,-10.725875854492188,-3.013068199157715,-0.5173824429512024,-1.074005365371704,0.4266375005245209,0.3735395073890686,0.3376155197620392,0.24167495965957642,0.1675289124250412,0.16847491264343262,0.25010383129119873,0.46023836731910706,0.33681681752204895,0.24162982404232025,0.2589987516403198,0.39357078075408936,21.22780195367117,17.84761377049967,20.648966599427713,18.28890380886883,19.119192804222806,16.218637152386673,15.553045915035485,audio_778,2.5
-316.61895751953125,65.66384887695312,3.2395920753479004,33.87594985961914,-13.334553718566895,-3.820909261703491,4.395791530609131,-16.39173698425293,-4.98511266708374,-8.285057067871094,-9.492433547973633,3.293252468109131,-7.7280683517456055,0.293805867433548,0.349870890378952,0.40460431575775146,0.5036801099777222,0.46596550941467285,0.3577461242675781,0.3183429539203644,0.3162354826927185,0.3117055892944336,0.276140958070755,0.2607041597366333,0.31008380651474,20.974172671388953,17.743093511515738,19.5896834822412,18.50963071309439,19.959387791399372,26.22081982716111,19.178742869043397,audio_1025,2.0
-360.2444152832031,85.6452407836914,-5.124210834503174,22.921926498413086,-1.6526658535003662,-0.9933559894561768,-6.4781060218811035,-5.262141704559326,-1.8524221181869507,-0.6237776279449463,1.646637201309204,-4.444098949432373,0.6524246335029602,0.39618343114852905,0.358919620513916,0.34578633308410645,0.33767661452293396,0.34703296422958374,0.435682088136673,0.4775505065917969,0.37527912855148315,0.3288627862930298,0.32704561948776245,0.4091886281967163,0.46087008714675903,19.908118399255958,15.475775555624947,18.561433017403118,18.004022231188873,18.847018277502833,22.042398871642742,18.296356204736288,audio_939,2.5
-324.0660095214844,72.50260925292969,3.9742558002471924,31.144298553466797,3.019726037979126,-2.3163533210754395,-6.971710681915283,-11.16592025756836,-5.500810146331787,-9.967395782470703,6.564974308013916,-14.669000625610352,0.5619308352470398,0.20831312239170074,0.30545294284820557,0.4548782408237457,0.4564431607723236,0.3598652780056,0.27074795961380005,0.2250562310218811,0.3223549425601959,0.27835050225257874,0.2329138070344925,0.26158255338668823,0.24633803963661194,22.845833007851027,19.482921711418392,21.8242720238954,18.46551517553409,19.900074336209713,25.16669817646105,19.721265029055182,audio_1216,2.5
-301.2526550292969,139.27284240722656,-26.798477172851562,5.431417465209961,-3.228332042694092,7.341944217681885,-4.2662434577941895,-11.621688842773438,1.301231026649475,-4.8683905601501465,-7.147421360015869,-11.132895469665527,-13.438945770263672,0.35116347670555115,0.3191697597503662,0.3294612169265747,0.34174054861068726,0.36819157004356384,0.37874636054039,0.4035181403160095,0.4025416672229767,0.38749074935913086,0.4819100499153137,0.4870358407497406,0.39441338181495667,21.545963526234424,16.3227401714312,17.092145076435084,15.597007564209036,19.55512568144221,21.982278877015172,17.900464321945233,audio_934,2.0
-284.6992492675781,96.60977172851562,-9.16991138458252,21.295394897460938,-8.619503021240234,3.2326927185058594,-8.867669105529785,-0.73976069688797,-9.081693649291992,-7.397665977478027,-6.346829414367676,-3.4771506786346436,-6.7415876388549805,0.30848783254623413,0.26893118023872375,0.30904799699783325,0.24176622927188873,0.2890208959579468,0.3285202085971832,0.40377748012542725,0.4434443712234497,0.3771734833717346,0.44002410769462585,0.5782415866851807,0.47122475504875183,19.568486552375667,14.915293030030146,18.48474431650586,15.870121843304165,16.844542323440212,18.708015457277043,17.861730079538983,audio_904,2.5
-530.283935546875,90.6607437133789,13.803309440612793,12.113631248474121,-14.471790313720703,-31.163114547729492,-17.955488204956055,-7.797249794006348,-3.5309219360351562,-1.4925003051757812,-6.035173416137695,-8.626667022705078,-4.104861259460449,0.31301358342170715,0.3116461932659149,0.2899649143218994,0.2943485975265503,0.28821811079978943,0.27123498916625977,0.31223148107528687,0.3945716321468353,0.4245673418045044,0.38424381613731384,0.3646446764469147,0.3334934413433075,21.285106631976724,20.145864059869286,22.04455348102603,24.013467287139584,23.92336066989258,21.72608493731445,14.503880549881305,audio_1102,2.5
-470.865478515625,102.51918029785156,9.697731971740723,14.157780647277832,7.606514930725098,2.9234583377838135,5.832075119018555,-1.8686188459396362,-4.447447776794434,-5.806031227111816,-4.998887538909912,-2.289818286895752,-5.251147270202637,0.28892582654953003,0.3328026831150055,0.38175755739212036,0.4347917437553406,0.5204977989196777,0.6598096489906311,0.7354246377944946,0.5700812935829163,0.38099488615989685,0.42388588190078735,0.39992955327033997,0.32285812497138977,20.573177289452044,13.27873172195415,17.803148622423667,16.575898226894317,17.78637713889275,19.874114346641637,16.556048517358427,audio_1150,3.0
-302.3334045410156,104.0362777709961,5.583551406860352,24.87274932861328,14.0797119140625,0.6773404479026794,-10.172738075256348,2.646641254425049,-4.143173694610596,-17.63396644592285,-7.766735553741455,-3.4610893726348877,-10.850944519042969,0.45471853017807007,0.3462439179420471,0.3145321011543274,0.2723217010498047,0.19197814166545868,0.19801674783229828,0.2757445275783539,0.3897295296192169,0.4225471615791321,0.33102428913116455,0.4111986458301544,0.4776562452316284,21.543917415152585,17.439954469332093,20.72677116322485,17.854325238692923,20.523915393648068,21.465431926705925,17.739715624246315,audio_765,3.0
-297.4967346191406,127.9844970703125,31.972326278686523,33.33112716674805,9.835016250610352,11.54494857788086,3.8827552795410156,-0.8915567398071289,4.267788410186768,2.8401057720184326,-7.4610137939453125,0.8642931580543518,-0.07845611125230789,0.40707284212112427,0.39456623792648315,0.4021424949169159,0.3977702260017395,0.40511587262153625,0.41934046149253845,0.44259583950042725,0.504896342754364,0.5555351376533508,0.5848029255867004,0.5130817294120789,0.44904375076293945,16.004721460676105,14.848730696975577,18.347501459502904,17.624884409158696,19.678438658733683,22.29505895347217,16.850452118264077,audio_1117,3.0
-339.4352111816406,114.16126251220703,11.023611068725586,5.623027324676514,2.1302003860473633,-15.59298038482666,-7.161566734313965,-7.61920166015625,-0.9696100354194641,-8.660928726196289,-4.862001895904541,-0.17644861340522766,-7.496703624725342,0.2641165852546692,0.2890850305557251,0.3020683228969574,0.26344093680381775,0.26628077030181885,0.2501441240310669,0.2239270955324173,0.29999592900276184,0.45176962018013,0.37162482738494873,0.3661787509918213,0.3047013282775879,15.824170932876564,16.057891147014807,20.56963894044659,18.36193454853465,20.141914311365213,19.95414564204612,17.817174803499025,audio_685,3.0
-476.7313537597656,16.886917114257812,4.679544925689697,1.1948707103729248,-6.801207542419434,-7.735337734222412,-3.5082855224609375,-5.63497257232666,-5.988863468170166,-6.289994716644287,-6.592231750488281,-2.7007133960723877,-2.9898171424865723,0.47489508986473083,0.44581887125968933,0.4253216087818146,0.4530620574951172,0.5345627665519714,0.5326617360115051,0.49753642082214355,0.49034935235977173,0.524578332901001,0.5208022594451904,0.5002853870391846,0.5134810209274292,19.848520511447127,14.062369561940022,16.953765505835936,16.05572406561757,16.330651143044715,17.53199647085909,20.566826505506427,audio_1329,3.0
-289.2186584472656,63.07298278808594,14.383902549743652,18.363529205322266,-0.3636872172355652,3.3183774948120117,-9.251428604125977,-0.9390299320220947,-7.173740863800049,-1.6455491781234741,-10.702103614807129,-1.9065748453140259,-3.8445675373077393,0.5463759899139404,0.4716860055923462,0.34549787640571594,0.30099785327911377,0.32204198837280273,0.4144871234893799,0.46145129203796387,0.4198358654975891,0.35947585105895996,0.3451520502567291,0.40607520937919617,0.5082640051841736,18.449404490002156,14.541209939966446,17.77630361851544,15.707131892725494,16.79766772333063,16.481056314968935,17.596204350982973,audio_236,3.0
-350.00421142578125,87.7928237915039,9.06745433807373,9.59885025024414,4.418764114379883,-2.7557194232940674,-8.119524955749512,-2.9681503772735596,-0.4946739077568054,3.303464412689209,-0.0858832374215126,-2.3497025966644287,-3.5150513648986816,0.41374680399894714,0.35932081937789917,0.4100349545478821,0.3256969451904297,0.31835389137268066,0.3323194682598114,0.4421163499355316,0.5601819753646851,0.6016502380371094,0.5057191252708435,0.4227360486984253,0.3819267451763153,17.446221687843593,16.399482643233767,17.684138584408565,16.935359563032574,18.134981868898112,18.563870158011653,16.508221091676166,audio_90,3.0
-329.3268737792969,109.8230972290039,1.1449867486953735,11.964421272277832,6.761776924133301,-6.338010311126709,-4.445932865142822,-6.766287326812744,-5.003320693969727,6.754951477050781,0.4804641306400299,-5.061420917510986,-3.725410223007202,0.46079954504966736,0.4501481354236603,0.4307728409767151,0.35342642664909363,0.3100414276123047,0.3216225802898407,0.35875827074050903,0.35263147950172424,0.37083420157432556,0.3951084315776825,0.3783344328403473,0.35439354181289673,20.94392102641494,15.301857775530925,18.972507585309188,16.459419911489626,19.348360830058134,20.76859967818087,19.288719514129813,audio_903,3.0
-274.3728942871094,101.52827453613281,11.178746223449707,23.98522186279297,12.735733985900879,4.663586616516113,3.943042278289795,7.192324638366699,-0.385719895362854,-1.553400993347168,3.563408851623535,-0.42984738945961,-1.0219154357910156,0.37742912769317627,0.3368475139141083,0.32754263281822205,0.3373277187347412,0.4002799391746521,0.4138367176055908,0.36217594146728516,0.3331998884677887,0.43782880902290344,0.6196439266204834,0.6516869068145752,0.5253763794898987,18.580320212283457,14.704251091654363,16.649118724056194,15.984693551257461,18.57155013271172,19.958243388994,19.728820814560066,audio_905,3.0
-296.5772705078125,71.05754852294922,8.353204727172852,12.912579536437988,-14.366085052490234,-5.938385963439941,-14.5125732421875,-6.420219421386719,1.7313460111618042,-23.28301429748535,-4.96952486038208,0.3536831736564636,-7.69527006149292,0.3606749176979065,0.3546296954154968,0.29569315910339355,0.23423975706100464,0.23447658121585846,0.21716760098934174,0.22594960033893585,0.25885793566703796,0.2707245349884033,0.30400750041007996,0.36239731311798096,0.39299076795578003,15.377104076140746,19.46644750405676,21.98606805555375,21.430112524876137,24.33261098005744,27.53365542856163,20.949948067907094,audio_736,3.0
-345.6352233886719,98.06195068359375,4.6358208656311035,-10.199007987976074,-14.281342506408691,-15.234591484069824,-12.663636207580566,-0.8644777536392212,-10.220678329467773,-7.57731819152832,-7.889164924621582,-8.415748596191406,-3.880617141723633,0.33126750588417053,0.32542142271995544,0.3026343584060669,0.2854445278644562,0.26654085516929626,0.294136643409729,0.30634376406669617,0.31244760751724243,0.3403976261615753,0.3348364531993866,0.3225823640823364,0.3175796866416931,16.581685910542948,19.465254568931616,20.876664804983353,21.7588789461056,21.20036056356058,21.154374767969948,18.126909391059367,audio_886,3.0
-387.5743713378906,66.03334045410156,3.441560745239258,0.7873708009719849,-0.42959263920783997,-6.013953685760498,-2.9127402305603027,-3.9506754875183105,-8.134272575378418,-7.236044406890869,-1.622833251953125,-1.774632215499878,-1.4783765077590942,0.35115185379981995,0.42430368065834045,0.45002061128616333,0.4355362057685852,0.3691549301147461,0.4327842593193054,0.3095851242542267,0.3583691418170929,0.46162107586860657,0.5629011392593384,0.5656386613845825,0.38670286536216736,16.353207521526414,15.131921046989767,20.08670726634584,17.72103029738456,19.26865731554945,18.499857521751245,16.945301057157124,audio_773,3.0
-399.1255187988281,78.14181518554688,0.3332928717136383,21.1138858795166,14.098698616027832,32.30573654174805,15.942889213562012,4.260540008544922,13.646247863769531,0.39065083861351013,-1.5953055620193481,0.5706252455711365,-4.11308479309082,0.4191299378871918,0.4163685441017151,0.41773319244384766,0.37623998522758484,0.312025785446167,0.3155994117259979,0.3274190425872803,0.32306793332099915,0.3438520133495331,0.39828750491142273,0.46485424041748047,0.4678507149219513,22.57164551367961,19.361608982817245,19.48346559822968,20.229189447710272,24.322676064675225,31.305860455477763,13.563970909030765,audio_43,3.5
-269.1886291503906,83.16567993164062,8.149358749389648,14.959389686584473,-31.191137313842773,-6.493089199066162,-27.53301429748535,-10.320039749145508,-10.205546379089355,-5.313605308532715,-4.823672771453857,-10.030950546264648,-4.761514186859131,0.3790544867515564,0.3439406454563141,0.33158573508262634,0.2872709035873413,0.23727859556674957,0.20883159339427948,0.17261673510074615,0.1594756692647934,0.16751372814178467,0.19050195813179016,0.21462556719779968,0.2914203703403473,15.226261251485246,19.737416221355023,22.896785377363646,22.96684889519892,23.596735337257044,27.925202025480317,20.13808023378523,audio_853,3.0
-327.740234375,94.5653305053711,3.2301955223083496,22.790985107421875,3.268873691558838,-16.54351234436035,-9.685041427612305,-8.481136322021484,1.0319504737854004,-5.6360015869140625,-5.396324157714844,-4.741774559020996,-4.850242614746094,0.3930361270904541,0.2940850555896759,0.2926647663116455,0.2604174315929413,0.23632529377937317,0.2382221519947052,0.2857726514339447,0.288727730512619,0.2726367115974426,0.3148951828479767,0.3839990198612213,0.4652777314186096,23.45724707814457,17.047308817287966,20.71358422883038,20.583573128261044,21.553508758629732,22.912392128027715,17.539757776481444,audio_278,3.0
-292.30828857421875,87.58259582519531,-21.487552642822266,35.148338317871094,-12.534204483032227,-13.083324432373047,-11.568771362304688,-19.034189224243164,-12.485921859741211,-8.037158012390137,-7.869211196899414,-14.012679100036621,2.1310553550720215,0.3236953318119049,0.37062814831733704,0.2711578607559204,0.23273533582687378,0.3259464204311371,0.3652106821537018,0.3468964397907257,0.2821680009365082,0.27066418528556824,0.37019217014312744,0.42656007409095764,0.36542651057243347,20.669471942335942,17.88464835458683,21.47158674326872,19.050828694857234,20.656718618609087,26.587574881575907,18.89280598859875,audio_948,3.0
-417.6873779296875,64.76481628417969,10.446951866149902,10.278379440307617,-4.404764175415039,-13.729634284973145,-8.717677116394043,-8.874000549316406,-12.247506141662598,-7.553156852722168,-5.469454288482666,-7.417959213256836,-5.463216781616211,0.33764171600341797,0.3050500750541687,0.27853479981422424,0.28761452436447144,0.26493149995803833,0.3678126335144043,0.37342095375061035,0.4319331645965576,0.5859089493751526,0.5176970958709717,0.4303973615169525,0.37140166759490967,19.72209818110079,16.628812282961892,18.721411450015196,18.112793507793576,18.353362901873787,21.743466040413875,19.515642741304475,audio_869,3.0
-320.95721435546875,100.69184112548828,5.153131008148193,2.930452823638916,-13.568367004394531,-14.299535751342773,-8.621533393859863,-9.253427505493164,-6.375949382781982,-1.5649460554122925,-2.532052993774414,-0.38196659088134766,-7.054049968719482,0.3672315180301666,0.40101486444473267,0.3693341910839081,0.31375253200531006,0.23930776119232178,0.2483811378479004,0.3312048017978668,0.3836500644683838,0.2977283298969269,0.2905542850494385,0.2787865698337555,0.2935102880001068,20.694162776427785,16.51895917069833,20.166568232175152,19.527231643204885,20.51472826754111,22.159495419554656,18.487551070181127,audio_1223,3.0
-353.76483154296875,82.6231918334961,-4.621984958648682,9.057305335998535,-1.377930760383606,-7.573408126831055,-10.189684867858887,-4.326474189758301,4.33351469039917,-6.425621032714844,1.1947224140167236,-2.806804895401001,-7.809669017791748,0.3815416097640991,0.3630520701408386,0.39594778418540955,0.441196084022522,0.4492295980453491,0.4395400881767273,0.4647581875324249,0.49876293540000916,0.497578501701355,0.5207920670509338,0.4869347810745239,0.43339455127716064,17.299985940964234,15.444430433221507,17.027557944042933,15.837778886098745,19.423989177665497,20.631390736455845,17.861806359488586,audio_1038,3.0
-308.9548645019531,87.49964141845703,18.746320724487305,22.496137619018555,-10.917428016662598,0.3319193720817566,-12.942334175109863,-13.849634170532227,-7.035966396331787,0.6603517532348633,7.336816310882568,1.819439172744751,1.1247496604919434,0.2932088077068329,0.3164637088775635,0.29304277896881104,0.30814608931541443,0.33300334215164185,0.40335771441459656,0.4275326728820801,0.42119237780570984,0.4001760482788086,0.30134472250938416,0.2313845306634903,0.2518581449985504,19.359797020359743,16.592572385592252,20.14736633230614,17.108969875996525,19.98171181640594,23.44059705224228,18.023598289086944,audio_686,3.5
-299.8863220214844,89.36082458496094,-21.93036651611328,5.406888484954834,-15.212886810302734,-17.526132583618164,-11.58055591583252,-9.970234870910645,-10.48781967163086,-8.07038402557373,-11.666362762451172,-4.964755535125732,-3.4257638454437256,0.2907286286354065,0.2681630253791809,0.2636551856994629,0.3043075501918793,0.2956061363220215,0.2712410092353821,0.2558983564376831,0.2581102252006531,0.28315117955207825,0.3067716360092163,0.3124983310699463,0.31128087639808655,14.766630624302698,20.514620501053287,22.360586663389334,21.494696423180375,22.665456719660785,24.82136639747866,17.169295500957254,audio_346,3.0
-406.4339294433594,73.82694244384766,4.585536956787109,4.340429306030273,-6.866527557373047,-7.998679161071777,-17.788515090942383,-7.463537693023682,-10.973392486572266,-11.695171356201172,-8.330856323242188,-6.746301174163818,-5.942395210266113,0.41717323660850525,0.40684571862220764,0.4461594820022583,0.3723267912864685,0.348692923784256,0.37631288170814514,0.37920913100242615,0.4012959599494934,0.42487621307373047,0.4776882231235504,0.49765321612358093,0.46761834621429443,21.9331213045553,15.7286386637511,18.919159677739152,18.018243608134604,19.283651320985726,20.537073158842443,16.444466371149115,audio_988,3.5
-375.8211669921875,12.226311683654785,-3.0451338291168213,18.000133514404297,-5.435105323791504,19.70758819580078,4.5713653564453125,-6.954470634460449,-2.1496946811676025,5.5332183837890625,0.2465631514787674,0.7666283249855042,-2.5766258239746094,0.4118540585041046,0.4316916763782501,0.42693251371383667,0.4857048988342285,0.5432884693145752,0.5608389377593994,0.5715264678001404,0.6268783807754517,0.5828759670257568,0.4653816521167755,0.3894990384578705,0.38530001044273376,16.185623307298858,13.206871704459365,16.155446149979934,17.076068906762476,18.76172683989859,19.7103372592604,16.374884835429135,audio_653,3.0
-333.69366455078125,86.63522338867188,12.527892112731934,4.517838001251221,-5.630157470703125,-0.6749241352081299,-7.306353569030762,-2.9494214057922363,-7.754006862640381,-10.057719230651855,-11.591545104980469,-4.856874942779541,5.761178493499756,0.32098260521888733,0.20968429744243622,0.1937711089849472,0.19979842007160187,0.17284515500068665,0.18778425455093384,0.253947913646698,0.3266482651233673,0.44115588068962097,0.4548759460449219,0.4116343557834625,0.38528016209602356,17.79571880361185,19.740958066241333,21.77993387417777,21.4029730655605,21.58075827145228,22.36385578285388,16.798786249459805,audio_809,3.0
-323.1990966796875,71.1447982788086,-2.983261823654175,11.464637756347656,-21.259218215942383,-15.672798156738281,-14.41032600402832,6.536442279815674,-11.075115203857422,-7.325063705444336,-12.33986759185791,-4.32577657699585,-6.444800853729248,0.3053963780403137,0.2934478223323822,0.20635150372982025,0.16442781686782837,0.21622028946876526,0.21816012263298035,0.22802668809890747,0.15160194039344788,0.15205630660057068,0.24102094769477844,0.41368183493614197,0.40913665294647217,16.618773191385333,19.65263339177103,22.11981605567782,23.549362401765336,23.492021862149517,23.179392171041748,19.775029062163263,audio_1043,3.0
-353.43829345703125,99.7158432006836,-4.296937942504883,10.222529411315918,-3.2103629112243652,-15.547021865844727,-13.666049003601074,-7.56928825378418,2.481760263442993,-2.8560867309570312,-9.573657035827637,0.4326922595500946,5.295238018035889,0.514586329460144,0.3949071764945984,0.3750355839729309,0.3605647087097168,0.3028872311115265,0.3110063672065735,0.38052111864089966,0.4365561306476593,0.4894174635410309,0.39333948493003845,0.47699275612831116,0.5089020729064941,19.191914969793118,14.757998992966677,18.576643187661066,17.778063337213542,19.758688813228378,22.664003373915403,20.180638564470136,audio_542,3.0
-267.9288330078125,78.94136810302734,7.419169902801514,25.476224899291992,-7.657260894775391,5.809638023376465,-15.36892032623291,-19.41197967529297,-10.675337791442871,-11.709556579589844,-8.547569274902344,-5.419371128082275,0.10922189056873322,0.2754601836204529,0.20594830811023712,0.14326106011867523,0.13422980904579163,0.1531268209218979,0.15346084535121918,0.18470574915409088,0.24577827751636505,0.279060035943985,0.35286951065063477,0.44424280524253845,0.37283357977867126,17.822260946894882,21.700299052903205,23.88098884756425,20.692184152528327,22.838619225888884,25.184218561912367,17.439379833146994,audio_1106,3.5
-310.0098571777344,110.36055755615234,3.662315607070923,10.639959335327148,4.906740188598633,7.552637100219727,-1.9004936218261719,-8.20067310333252,-3.9586398601531982,-7.2731428146362305,-15.67517375946045,-4.64081335067749,1.2181099653244019,0.3182559311389923,0.29375800490379333,0.2521713674068451,0.21633866429328918,0.20990954339504242,0.3003002405166626,0.5477647185325623,0.6138305068016052,0.5554062128067017,0.4579463601112366,0.48770663142204285,0.4342823028564453,20.506442707725398,14.68432434495581,18.08649083323154,17.09356409104924,18.71063879400389,18.442462119610596,16.676561826382763,audio_643,3.0
-315.5323181152344,37.65454864501953,-3.741436004638672,2.5147438049316406,-15.04776668548584,-15.978170394897461,-13.781692504882812,-15.624768257141113,-11.122312545776367,-11.058915138244629,-14.529500961303711,-8.333409309387207,-10.454208374023438,0.4816792607307434,0.4810570776462555,0.35478129982948303,0.28697192668914795,0.24308829009532928,0.22552475333213806,0.23613885045051575,0.2687232792377472,0.24202072620391846,0.22963649034500122,0.2081599086523056,0.2948109805583954,16.079146922688054,20.104310365059632,20.44216157726091,19.56175154096744,21.118720778742667,22.319381127336253,24.14790518085785,audio_1333,3.5
-351.6775207519531,23.635940551757812,-1.8492375612258911,11.607193946838379,-23.242429733276367,-18.32645606994629,-12.691442489624023,2.698514223098755,-16.275108337402344,-16.29134178161621,-14.960405349731445,-5.047849655151367,-13.659505844116211,0.29371705651283264,0.26225385069847107,0.230484738945961,0.23824404180049896,0.24968956410884857,0.24548733234405518,0.24281087517738342,0.28093716502189636,0.4496455490589142,0.5695675611495972,0.4396337866783142,0.3247676193714142,16.370382508342935,16.761776154897674,18.272542272114716,19.244557339959382,21.086715553868654,21.27170058152591,21.406413972560838,audio_1239,3.5
-334.62286376953125,70.22798156738281,5.37833309173584,8.42251968383789,-5.129992961883545,-1.9119008779525757,-14.396068572998047,-2.5520849227905273,-6.524369239807129,-4.648125171661377,-6.558812618255615,-5.604804515838623,-1.7097091674804688,0.30444061756134033,0.3212919235229492,0.30913206934928894,0.3131074905395508,0.34507107734680176,0.42086300253868103,0.4343063533306122,0.4027061462402344,0.3800264000892639,0.31768956780433655,0.28859251737594604,0.28968802094459534,21.099738494442057,17.34564174518266,19.774450726063016,19.107186537058972,20.87982420181844,22.39560611558586,19.170047007804346,audio_1264,3.0
